,country,manager,delivery_method,vendor_terms,transport_mode,order_date,expected_date,actual_date,recorded_date,product_category,product_type,supplier,product_feature,product_name,product_brand,dosage,dosage_form,units_per_pack,total_quantity,total_value,pack_price,unit_price,factory_location,priority_status,total_weight,shipping_cost,insurance_cost,delivery_status,order_to_delivery_days,shipping_cost_per_weight,item_quantity(%)
9525,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2011-11-21,2012-03-16,2012-03-14,2012-03-14,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,187,1312.74,7.02,0.12,Hetero Unit III Hyderabad IN,True,125.0,1554.64,1.84,early_delivery,114,12.43712,0.0
9527,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2013-03-14,2013-09-20,2013-09-12,2013-09-12,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,8917,29693.61,3.33,0.11,"Aurobindo Unit III, India",True,857.0,34218.36,36.73,early_delivery,182,39.92807467911319,0.01
9529,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2011-11-21,2012-03-22,2012-03-22,2012-03-22,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,220,512.6,2.33,0.04,Hetero Unit III Hyderabad IN,True,12.0,91.43,0.72,early_delivery,122,7.6191666666666675,0.0
9530,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-08-25,2012-02-29,2012-02-08,2012-02-08,ARV,Pediatric,SCMS from RDC,"Didanosine 200mg, delayed-release capsules, 30 Caps",Didanosine,Generic,200mg,Delayed-release capsules,30,650,7150.0,11.0,0.37,"Aurobindo Unit III, India",True,61.0,1572.97,11.8,early_delivery,167,25.786393442622952,0.0
9535,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,2013-05-21,2013-05-03,2013-05-03,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,95000,214700.0,2.26,0.04,Hetero Unit III Hyderabad IN,True,6528.0,14547.55,265.58,early_delivery,169,2.228484987745098,0.08
9536,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-08-29,2012-03-30,2012-02-24,2012-02-24,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,1260,28350.0,22.5,0.75,Mylan (formerly Matrix) Nashik,True,122.0,1131.63,46.78,early_delivery,179,9.27565573770492,0.0
9537,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-08-29,2012-03-30,2012-02-24,2012-02-24,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,7140,119452.2,16.73,0.56,Mylan (formerly Matrix) Nashik,True,779.0,4646.14,197.1,early_delivery,179,5.96423620025674,0.01
9538,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-08-29,2012-03-02,2012-02-16,2012-02-16,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,51355,125819.75,2.45,0.04,"Aurobindo Unit III, India",True,6436.0,25231.96,207.6,early_delivery,171,3.920441267868241,0.04
9539,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-08-29,2012-03-16,2012-02-16,2012-02-16,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,240976,2703750.72,11.22,0.19,"Aurobindo Unit III, India",True,30789.0,25231.96,4461.19,early_delivery,171,0.819512163434993,0.21
9541,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-10-05,2012-03-30,2012-02-27,2012-02-27,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,4398,30873.96,7.02,0.12,Hetero Unit III Hyderabad IN,True,224.0,1933.3,50.94,early_delivery,145,8.63080357142857,0.0
9542,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-01-16,2012-05-08,2012-03-16,2012-03-16,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,61060,251567.2,4.12,0.14,"Strides, Bangalore, India.",True,3718.0,19949.86,352.7,early_delivery,60,5.3657504034427115,0.05
9543,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-10-05,2012-03-30,2012-03-09,2012-03-09,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,5785,35172.8,6.08,0.2,Mylan (formerly Matrix) Nashik,True,460.0,3571.6,58.04,early_delivery,156,7.764347826086956,0.0
9545,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-08-22,2012-04-30,2012-04-11,2012-04-11,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,34054,101821.46,2.99,0.05,Mylan (formerly Matrix) Nashik,True,1309.0,3279.25,168.01,early_delivery,233,2.5051566080977845,0.03
9546,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-01-16,2012-05-08,2012-02-27,2012-02-27,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,99714,410821.68,4.12,0.14,"Strides, Bangalore, India.",True,6005.0,5447.21,575.97,early_delivery,42,0.90711240632806,0.08
9547,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-01-27,2012-03-12,2012-02-28,2012-02-28,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,2520,21772.8,8.64,0.1,"Aurobindo Unit III, India",True,318.0,2716.08,30.53,early_delivery,32,8.541132075471698,0.0
9548,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-08-22,2012-05-08,2012-04-11,2012-04-11,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,5603,23812.75,4.25,0.07,Mylan (formerly Matrix) Nashik,True,316.0,3279.25,39.29,early_delivery,233,10.377373417721518,0.0
9554,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2013-10-01,2014-11-03,2014-10-17,2014-11-07,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,24876,285078.96,11.46,0.19,Mylan (formerly Matrix) Nashik,True,2345.0,2456.74,352.64,early_delivery,381,1.0476503198294242,0.02
9556,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-09-27,2012-05-15,2012-04-16,2012-04-16,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,150000,2509500.0,16.73,0.56,Mylan (formerly Matrix) Nashik,True,17001.0,8510.81,4140.68,early_delivery,202,0.5006064349155932,0.13
9557,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-11-06,2012-04-27,2012-04-16,2012-04-16,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,15000,219450.0,14.63,0.24,"Aurobindo Unit III, India",True,1485.0,8510.82,307.67,early_delivery,162,5.731191919191919,0.01
9561,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-12-08,2012-07-04,2012-04-30,2012-04-30,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,87499,213497.56,2.44,0.04,"Aurobindo Unit III, India",True,9645.0,27441.22,299.32,early_delivery,144,2.84512389839295,0.07
9567,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2011-12-08,2012-06-20,2012-06-03,2012-06-03,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,20000,282000.0,14.1,0.47,Mylan (formerly Matrix) Nashik,True,2334.0,17090.0,395.36,early_delivery,178,7.322193658954585,0.02
9568,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-03-01,2012-08-02,2012-06-03,2012-06-03,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,2067,17858.88,8.64,0.1,"Aurobindo Unit III, India",True,307.0,17090.0,25.04,early_delivery,94,55.66775244299674,0.0
9569,Zambia,PMO - US,From RDC,N/A - From RDC,Air,2012-04-10,2012-07-02,2012-06-07,2012-06-07,HRDT,HIV test,SCMS from RDC,"HIV 1/2, Determine Complete HIV Kit, 100 Tests","HIV 1/2, Determine Complete HIV Kit",Determine,10mg/ml,Test kit,100,5996,479680.0,80.0,0.8,"Alere Medical Co., Ltd.",True,1363.0,22171.8,672.51,early_delivery,58,16.266911225238445,0.01
9577,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-08-22,2012-08-15,2012-07-25,2012-07-25,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,29504,57532.8,1.95,0.01,"Aurobindo Unit III, India",True,10913.0,3853.89,94.93,early_delivery,338,0.353146705763768,0.03
9578,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-03-01,2012-08-02,2012-07-09,2012-07-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,180000,1765800.0,9.81,0.16,"Aurobindo Unit III, India",True,23096.0,21347.13,2475.65,early_delivery,130,0.9242782299965362,0.15
9579,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-03-16,2012-09-04,2012-08-22,2012-08-22,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,43020,302000.4,7.02,0.12,Mylan (formerly Matrix) Nashik,True,22479.0,6483.81,423.4,early_delivery,159,0.2884385426397972,0.04
9580,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-02-20,2012-09-05,2012-07-30,2012-07-30,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,4879,47862.99,9.81,0.16,Mylan (formerly Matrix) Nashik,True,637.0,5081.05,67.1,early_delivery,161,7.976530612244899,0.0
9582,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2011-11-11,2012-07-31,2012-07-31,2012-07-31,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,45000,347400.0,7.72,0.13,"Aurobindo Unit III, India",True,4050.0,11592.26,487.05,early_delivery,263,2.8622864197530866,0.04
9584,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-03-01,2012-08-02,2012-07-24,2012-07-24,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,6100,79056.0,12.96,0.22,Mylan (formerly Matrix) Nashik,True,681.0,16532.5,110.84,early_delivery,145,24.276798825256975,0.01
9586,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-06-18,2012-08-31,2012-08-16,2012-08-16,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,90,608.4,6.76,0.11,Hetero Unit III Hyderabad IN,True,5.0,721.36,0.85,early_delivery,59,144.272,0.0
9587,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-01-30,2012-08-20,2012-08-18,2012-08-18,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,8640,129945.6,15.04,0.5,Mylan (formerly Matrix) Nashik,True,972.0,4754.53,182.18,early_delivery,201,4.891491769547325,0.01
9589,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-05-11,2012-08-24,2012-08-16,2012-08-16,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,10537,138561.55,13.15,0.22,"Aurobindo Unit III, India",True,1048.0,18613.69,194.26,early_delivery,97,17.76115458015267,0.01
9591,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-03-01,2012-08-20,2012-08-14,2012-08-14,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,17497,512837.07,29.31,0.24,"Aurobindo Unit III, India",True,4898.0,18461.22,719.0,early_delivery,166,3.7691343405471622,0.01
9592,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2012-07-11,2012-08-21,2012-08-30,2012-08-30,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,9000,60840.0,6.76,0.11,"Aurobindo Unit III, India",True,486.0,3028.66,85.3,delayed,50,6.231810699588477,0.01
9593,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-06-18,2012-11-30,2012-09-14,2012-09-14,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,51240,200348.4,3.91,0.13,"Aurobindo Unit III, India",True,4331.0,8684.7,280.89,early_delivery,88,2.005241283768183,0.04
9598,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2012-03-01,2012-08-31,2012-08-13,2012-08-13,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,53922,130491.24,2.42,0.04,"Strides, Bangalore, India.",True,9697.0,18461.22,182.95,early_delivery,165,1.9038073631019905,0.05
9599,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-12-21,2012-09-28,2012-08-31,2012-08-31,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,8640,129945.6,15.04,0.5,Mylan (formerly Matrix) Nashik,True,979.0,4869.4,182.18,early_delivery,254,4.973850868232891,0.01
9600,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-02-20,2012-09-24,2012-09-24,2012-09-24,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,1319,10552.0,8.0,0.13,Hetero Unit III Hyderabad IN,True,108.0,1618.01,14.79,early_delivery,217,14.981574074074073,0.0
9605,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2011-11-11,2012-10-31,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Tenofovir Disoproxil Fumarate,Generic,300mg,Tablet,30,1781,8584.42,4.82,0.16,Mylan (formerly Matrix) Nashik,True,99.0,1113.0,12.04,early_delivery,329,11.242424242424242,0.0
9606,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2011-12-21,2012-10-15,2012-10-05,2012-10-05,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,10080,144950.4,14.38,0.48,Mylan (formerly Matrix) Nashik,True,1143.0,8158.93,203.22,early_delivery,289,7.138171478565179,0.01
9612,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-02-15,2012-11-30,2012-11-06,2012-11-06,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 30/50/6mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,Chewable/dispersible tablet - FDC,60,17600,40480.0,2.3,0.04,"Cipla, Goa, India",True,3526.0,8977.0,56.75,early_delivery,265,2.5459444129325015,0.01
9614,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-06-28,2012-11-30,2012-11-14,2012-11-14,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,149997,1471470.57,9.81,0.16,"Aurobindo Unit III, India",True,17605.0,6323.1,2063.0,early_delivery,139,0.3591650099403579,0.13
9615,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-06-28,2012-11-30,2012-11-14,2012-11-14,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,24732,190931.04,7.72,0.13,Hetero Unit III Hyderabad IN,True,2143.0,6323.1,267.69,early_delivery,139,2.950583294447037,0.02
9616,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-04-27,2012-11-15,2012-11-05,2012-11-05,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,133000,1912540.0,14.38,0.48,Mylan (formerly Matrix) Nashik,True,15075.0,10809.09,2681.38,early_delivery,192,0.7170208955223881,0.11
9617,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-06-18,2013-01-16,2013-01-16,2013-01-16,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,5468,16130.6,2.95,0.05,Hetero Unit III Hyderabad IN,True,437.0,2928.4,22.62,early_delivery,212,6.701144164759725,0.0
9618,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2012-05-25,2013-01-16,2013-01-16,2013-01-16,ARV,Adult,SCMS from RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",Lamivudine/Stavudine,Generic,150/30mg,Tablet - FDC,60,13152,38798.4,2.95,0.05,Hetero Unit III Hyderabad IN,True,1045.0,6152.0,54.4,early_delivery,236,5.8870813397129185,0.01
9620,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2012-05-23,2012-11-07,2012-11-07,2012-11-07,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,116000,1115920.0,9.62,0.16,Hetero Unit III Hyderabad IN,True,17521.0,15459.09,1564.52,early_delivery,168,0.8823177900804748,0.1
9621,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2012-05-23,2012-11-15,2012-11-06,2012-11-06,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,56404,748481.08,13.27,0.44,Mylan (formerly Matrix) Nashik,True,6886.0,15459.09,1049.37,early_delivery,167,2.245002904443799,0.05
9623,Uganda,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-07-18,2013-02-05,2013-02-05,2013-02-05,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,48,257.28,5.36,0.18,Hetero Unit III Hyderabad IN,True,5.0,673.25,0.36,early_delivery,202,134.65,0.0
9624,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-06-28,2013-01-31,2013-01-11,2013-01-11,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,67271,647147.02,9.62,0.16,"Aurobindo Unit III, India",True,7899.0,7433.01,907.3,early_delivery,197,0.9410064565134827,0.06
9627,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Air,2013-01-04,2013-02-15,2013-01-24,2013-01-24,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,1573,38947.48,24.76,0.21,"Aurobindo Unit III, India",True,388.0,2392.0,48.18,early_delivery,20,6.164948453608248,0.0
9630,Tanzania,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-08-24,2013-03-11,2013-02-18,2013-02-18,ARV,Adult,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,600/200/300mg,Tablet - FDC,30,65379,895038.51,13.69,0.46,Mylan (formerly Matrix) Nashik,True,7385.0,0.0,1254.84,early_delivery,178,0.0,0.06
9631,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-12-13,2013-02-22,2013-02-25,2013-02-25,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Tablet - FDC,60,2512,5677.12,2.26,0.04,"Aurobindo Unit III, India",True,177.0,3255.61,7.02,delayed,74,18.393276836158194,0.0
9632,Zambia,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-10-05,2013-02-19,2013-02-19,2013-02-19,ARV,Pediatric,SCMS from RDC,"Abacavir 20mg/ml, oral solution w/syringe, Bottle, 240 ml",Abacavir,Generic,20mg/ml,Oral solution,240,3648,44067.84,12.08,0.05,"Aurobindo Unit III, India",True,974.0,6923.53,61.78,early_delivery,137,7.108347022587269,0.0
9637,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-10-10,2013-03-04,2013-03-04,2013-03-04,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,8494,210311.44,24.76,0.21,"Aurobindo Unit III, India",True,2089.0,17032.59,260.16,early_delivery,145,8.153465773097176,0.01
9646,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-09-11,2013-04-15,2013-03-14,2013-03-14,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,132320,621904.0,4.7,0.16,"Aurobindo Unit VII, IN",True,12328.0,9405.81,871.91,early_delivery,184,0.7629631732641142,0.11
9648,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-14,2013-04-30,2013-05-10,2013-05-10,ARV,Pediatric,SCMS from RDC,"Zidovudine 10mg/ml, oral solution w/syringe, Bottle, 240 ml",Zidovudine,Generic,10mg/ml,Oral solution,240,3000,6300.0,2.1,0.01,"Aurobindo Unit III, India",True,1159.0,5405.25,7.79,delayed,147,4.663718723037101,0.0
9650,Mozambique,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-06-28,2013-04-19,2013-04-19,2013-04-19,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,22000,266420.0,12.11,0.4,Mylan (formerly Matrix) Nashik,True,2503.0,4120.69,373.52,early_delivery,295,1.6463004394726326,0.02
9658,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Road (Truck),2012-12-14,2013-06-28,2013-04-30,2013-04-30,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,2600,11960.0,4.6,0.08,"Aurobindo Unit III, India",True,122.0,1799.58,14.79,early_delivery,137,14.750655737704918,0.0
9659,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2012-11-15,2013-05-21,2013-05-03,2013-05-03,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,36278,311265.24,8.58,0.14,"Cipla, Goa, India",True,4943.0,14547.55,385.04,early_delivery,169,2.9430608941938092,0.03
9660,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2012-11-06,2013-05-09,2013-05-22,2013-05-22,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,61394,645864.88,10.52,0.35,Hetero Unit III Hyderabad IN,True,8115.0,13817.65,798.93,delayed,197,1.7027295132470732,0.05
9661,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2012-11-15,2013-05-21,2013-05-23,2013-05-23,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 60/100/12mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,Chewable/dispersible tablet - FDC,60,2027,8716.1,4.3,0.07,"Cipla, Goa, India",True,218.0,1941.82,10.78,delayed,189,8.90743119266055,0.0
